,Time,Acc.
0,0.0,75.80400000000002
1,1.0,75.69040000000001
2,2.0,74.9766
3,3.0,73.37820000000002
4,4.0,69.9658
5,5.0,64.6361
6,6.0,52.6105
7,7.0,32.79779999999999
8,8.0,6.958200000000001
9,9.0,0.43010000000000004
10,10.0,0.18550000000000005
11,11.0,0.11630000000000003
12,12.0,0.1078
13,13.0,0.10090000000000003
14,14.0,0.10130000000000003
15,15.0,0.10190000000000003
16,16.0,0.10280000000000003
17,17.0,0.09720000000000004
18,18.0,0.09690000000000003
19,19.0,0.09700000000000003
20,20.0,0.10590000000000004
21,21.0,0.09630000000000002
22,22.0,0.10260000000000002
23,23.0,0.10060000000000002
24,24.0,0.10130000000000003
