,Time,Acc.
0,0.0,75.80400000000002
1,1.0,75.29870000000001
2,2.0,72.95779999999999
3,3.0,65.33250000000001
4,4.0,44.7241
5,5.0,10.480799999999999
6,6.0,0.2517
7,7.0,0.10860000000000003
8,8.0,0.10860000000000003
9,9.0,0.10860000000000003
10,10.0,0.10860000000000003
11,11.0,0.10860000000000003
12,12.0,0.10860000000000003
13,13.0,0.10860000000000003
14,14.0,0.10860000000000003
15,15.0,0.10860000000000003
16,16.0,0.10860000000000003
17,17.0,0.10860000000000003
18,18.0,0.10860000000000003
19,19.0,0.10860000000000003
20,20.0,0.10860000000000003
21,21.0,0.10860000000000003
22,22.0,0.10860000000000003
23,23.0,0.10860000000000003
24,24.0,0.10860000000000003
