,Time,Acc.
0,0.0,78.72399999999999
1,1.0,78.44819999999999
2,2.0,76.511
3,3.0,72.05149999999999
4,4.0,61.3746
5,5.0,42.21510000000001
6,6.0,13.213399999999998
7,7.0,1.6283999999999998
8,8.0,0.2774000000000001
9,9.0,0.128
10,10.0,0.1136
11,11.0,0.10830000000000002
12,12.0,0.1022
13,13.0,0.09950000000000003
14,14.0,0.09470000000000003
15,15.0,0.09860000000000005
16,16.0,0.09590000000000003
17,17.0,0.10200000000000005
18,18.0,0.09960000000000005
19,19.0,0.09980000000000003
20,20.0,0.10170000000000004
21,21.0,0.09960000000000004
22,22.0,0.09960000000000004
23,23.0,0.09960000000000004
24,24.0,0.09960000000000004
