,Time,Acc.
0,0.0,76.61000000000004
1,1.0,76.45972
2,2.0,76.11276000000001
3,3.0,75.56196000000001
4,4.0,74.23620000000001
5,5.0,70.29563999999999
6,6.0,68.09179999999999
7,7.0,60.84923999999997
8,8.0,48.74772000000001
9,9.0,31.060879999999997
10,10.0,12.547680000000005
11,11.0,1.9932799999999997
12,12.0,0.29863999999999996
13,13.0,0.13152000000000003
14,14.0,0.10888000000000002
15,15.0,0.10139999999999999
16,16.0,0.10279999999999999
17,17.0,0.10191999999999998
18,18.0,0.10223999999999997
19,19.0,0.09336
20,20.0,0.10347999999999999
21,21.0,0.10371999999999999
22,22.0,0.10171999999999999
23,23.0,0.09983999999999997
24,24.0,0.10055999999999997
