,Time,Acc.
0,0.0,74.44639999999993
1,1.0,73.98038199999998
2,2.0,71.57297000000001
3,3.0,64.1017
4,4.0,44.04888999999999
5,5.0,9.301496
6,6.0,0.2713560000000001
7,7.0,0.11386400000000003
8,8.0,0.09930199999999999
9,9.0,0.09661799999999998
10,10.0,0.10126000000000003
11,11.0,0.09941999999999998
12,12.0,0.10118
13,13.0,0.0987
14,14.0,0.09910000000000004
15,15.0,0.09766000000000004
16,16.0,0.09589800000000002
17,17.0,0.09966
18,18.0,0.091894
19,19.0,0.10074200000000001
20,20.0,0.10226
21,21.0,0.09998000000000001
22,22.0,0.1015
23,23.0,0.10094000000000002
24,24.0,0.10065999999999997
