,Time,Acc.
0,0.0,90.68000000000012
1,1.0,90.65390000000001
2,2.0,90.6769
3,3.0,90.69860000000003
4,4.0,90.67559999999999
5,5.0,90.64180000000006
6,6.0,90.57089999999997
7,7.0,90.47520000000004
8,8.0,90.1723
9,9.0,89.71259999999997
10,10.0,89.20929999999997
11,11.0,88.25939999999999
12,12.0,86.69239999999999
13,13.0,84.06640000000003
14,14.0,80.80679999999998
15,15.0,75.17449999999997
16,16.0,68.15589999999999
17,17.0,59.143100000000004
18,18.0,47.6022
19,19.0,38.5854
20,20.0,30.188900000000007
21,21.0,22.3533
22,22.0,17.0977
23,23.0,13.8277
24,24.0,12.529000000000005
