,Time,Acc.
0,0.0,76.60999999999997
1,1.0,75.3102
2,2.0,63.575
3,3.0,19.297199999999997
4,4.0,0.8032
5,5.0,0.1443
6,6.0,0.1117
7,7.0,0.1117
8,8.0,0.1117
9,9.0,0.1117
10,10.0,0.1117
11,11.0,0.1117
12,12.0,0.1117
13,13.0,0.1117
14,14.0,0.1117
15,15.0,0.1117
16,16.0,0.1117
17,17.0,0.1117
18,18.0,0.1117
19,19.0,0.1117
20,20.0,0.1117
21,21.0,0.1117
22,22.0,0.1117
23,23.0,0.1117
24,24.0,0.1117
