,Time,Acc.
0,0.0,74.44639999999993
1,1.0,73.73333199999998
2,2.0,68.71843799999999
3,3.0,52.520084
4,4.0,12.329287999999998
5,5.0,0.23855800000000002
6,6.0,0.10741999999999999
7,7.0,0.10638600000000001
8,8.0,0.10054000000000002
9,9.0,0.09849800000000002
10,10.0,0.09806
11,11.0,0.0999
12,12.0,0.1007
13,13.0,0.10382200000000003
14,14.0,0.0995
15,15.0,0.09978000000000002
16,16.0,0.09894000000000001
17,17.0,0.09966000000000001
18,18.0,0.10178000000000001
19,19.0,0.09942000000000002
20,20.0,0.097178
21,21.0,0.09793999999999997
22,22.0,0.09894000000000001
23,23.0,0.09794
24,24.0,0.10034000000000003
