,Time,Acc.
0,0.0,75.80400000000006
1,1.0,75.78672
2,2.0,75.60172000000003
3,3.0,75.38720000000004
4,4.0,74.91644
5,5.0,73.90492
6,6.0,72.5324
7,7.0,69.80672
8,8.0,65.65804000000001
9,9.0,55.995879999999985
10,10.0,39.94267999999999
11,11.0,19.09512
12,12.0,2.50372
13,13.0,0.27952000000000005
14,14.0,0.15608000000000002
15,15.0,0.12648
16,16.0,0.11443999999999999
17,17.0,0.10507999999999999
18,18.0,0.10643999999999998
19,19.0,0.10239999999999995
20,20.0,0.10239999999999995
21,21.0,0.10239999999999995
22,22.0,0.10239999999999995
23,23.0,0.10239999999999995
24,24.0,0.10239999999999995
