,Time,error_pat,des_pat,Acc.
0,0,00,11,93.73999999999984
1,1,00,11,93.67299999999997
2,2,00,11,92.35519999999997
3,3,00,11,88.4895
4,4,00,11,72.85970000000003
5,5,00,11,26.77039999999999
6,6,00,11,10.7655
7,7,00,11,9.986
8,8,00,11,10.0
9,9,00,11,10.0
10,10,00,11,10.0
11,11,00,11,10.0
