,Time,error_pat,des_pat,Acc.
0,0,10,00,93.73999999999984
1,1,10,00,93.71910000000001
2,2,10,00,93.20330000000001
3,3,10,00,91.9954
4,4,10,00,89.10739999999998
5,5,10,00,81.37079999999999
6,6,10,00,59.378900000000016
7,7,10,00,29.52750000000001
8,8,10,00,13.1402
9,9,10,00,10.403400000000001
10,10,10,00,10.099799999999998
11,11,10,00,10.048699999999998
12,12,10,00,10.0003
