,Time,Acc.
0,0.0,93.73999999999984
1,1.0,93.76960000000001
2,2.0,93.74959999999999
3,3.0,93.70809999999997
4,4.0,93.60939999999997
5,5.0,93.44019999999999
6,6.0,93.0701
7,7.0,92.08310000000002
8,8.0,86.7556
9,9.0,47.18339999999999
10,10.0,14.374899999999995
11,11.0,9.8885
12,12.0,9.833700000000002
13,13.0,10.012299999999998
14,14.0,9.907800000000002
15,15.0,9.907800000000002
16,16.0,9.907800000000002
17,17.0,9.907800000000002
18,18.0,9.907800000000002
19,19.0,9.907800000000002
20,20.0,9.907800000000002
21,21.0,9.907800000000002
22,22.0,9.907800000000002
23,23.0,9.907800000000002
24,24.0,9.907800000000002
