,Time,Acc.
0,0.0,93.73999999999984
1,1.0,93.76640000000005
2,2.0,93.6493
3,3.0,93.27910000000001
4,4.0,92.22139999999997
5,5.0,88.88700000000003
6,6.0,78.99509999999998
7,7.0,60.21409999999999
8,8.0,37.1341
9,9.0,19.752799999999993
10,10.0,13.312500000000007
11,11.0,10.576800000000002
12,12.0,10.576800000000002
13,13.0,10.576800000000002
14,14.0,10.576800000000002
15,15.0,10.576800000000002
16,16.0,10.576800000000002
17,17.0,10.576800000000002
18,18.0,10.576800000000002
19,19.0,10.576800000000002
20,20.0,10.576800000000002
21,21.0,10.576800000000002
22,22.0,10.576800000000002
23,23.0,10.576800000000002
24,24.0,10.576800000000002
