,Time,Acc.
0,0.0,90.17000000000006
1,1.0,90.16369999999992
2,2.0,90.17589999999997
3,3.0,90.1674
4,4.0,90.15709999999999
5,5.0,90.17020000000002
6,6.0,90.16120000000002
7,7.0,90.14280000000001
8,8.0,90.09009999999998
9,9.0,89.78019999999998
10,10.0,89.40889999999997
11,11.0,88.65880000000001
12,12.0,87.48409999999998
13,13.0,85.2904
14,14.0,81.7422
15,15.0,77.04540000000003
16,16.0,70.09129999999999
17,17.0,59.22580000000001
18,18.0,48.524800000000006
19,19.0,37.26599999999999
20,20.0,28.8688
21,21.0,22.407299999999992
22,22.0,19.065099999999994
23,23.0,16.5866
24,24.0,15.320099999999998
