,Time,error_pat,des_pat,Acc.
0,0,11,00,93.73999999999984
1,1,11,00,93.7694
2,2,11,00,93.62469999999999
3,3,11,00,93.2985
4,4,11,00,92.42340000000002
5,5,11,00,91.2269
6,6,11,00,87.78020000000001
7,7,11,00,80.85
8,8,11,00,61.72310000000003
9,9,11,00,34.1655
10,10,11,00,16.090899999999998
11,11,11,00,11.452899999999998
12,12,11,00,10.355800000000004
13,13,11,00,10.2798
14,14,11,00,10.1658
