,Time,Acc.
0,0.0,93.73999999999984
1,1.0,93.75570000000002
2,2.0,93.59689999999996
3,3.0,93.01670000000001
4,4.0,91.61639999999997
5,5.0,88.43179999999997
6,6.0,77.44319999999999
7,7.0,58.4416
8,8.0,36.3316
9,9.0,18.612500000000004
10,10.0,11.077299999999996
11,11.0,10.003699999999998
12,12.0,9.982000000000001
13,13.0,9.9869
14,14.0,9.974899999999998
15,15.0,9.9926
16,16.0,9.9998
17,17.0,10.0167
18,18.0,9.996
19,19.0,10.0
20,20.0,10.0
21,21.0,9.9997
22,22.0,10.0
23,23.0,10.0207
24,24.0,10.0
