,Time,error_pat,des_pat,Acc.
0,0,00,01,93.73999999999984
1,1,00,01,93.76590000000006
2,2,00,01,93.70049999999998
3,3,00,01,93.55570000000002
4,4,00,01,93.28399999999999
5,5,00,01,92.6117
6,6,00,01,90.14510000000001
7,7,00,01,67.10969999999999
8,8,00,01,33.4124
9,9,00,01,12.003800000000004
10,10,00,01,10.0259
11,11,00,01,9.9899
