,Time,error_pat,des_pat,Acc.
0,0,01,11,93.73999999999984
1,1,01,11,93.11130000000003
2,2,01,11,84.99909999999994
3,3,01,11,35.05170000000001
4,4,01,11,10.1585
5,5,01,11,10.0656
6,6,01,11,10.0
7,7,01,11,10.0
8,8,01,11,10.0
9,9,01,11,10.0
