,Time,error_pat,des_pat,Acc.
0,0,01,00,93.73999999999984
1,1,01,00,93.68209999999995
2,2,01,00,93.07210000000003
3,3,01,00,91.08030000000002
4,4,01,00,85.58800000000001
5,5,01,00,70.8993
6,6,01,00,40.10849999999999
7,7,01,00,17.736600000000003
8,8,01,00,10.774800000000003
9,9,01,00,10.193299999999999
10,10,01,00,9.913999999999998
11,11,01,00,9.998999999999999
