,Time,Acc.
0,0.0,75.65990000000002
1,1.0,75.53589999999998
2,2.0,75.1505
3,3.0,74.24589999999999
4,4.0,66.49190000000002
5,5.0,33.21050000000001
6,6.0,5.691899999999999
7,7.0,0.30240000000000045
8,8.0,0.12240000000000029
9,9.0,0.09830000000000005
10,10.0,0.09580000000000033
11,11.0,0.10180000000000022
12,12.0,0.10180000000000022
13,13.0,0.10180000000000022
14,14.0,0.10180000000000022
15,15.0,0.10180000000000022
16,16.0,0.10180000000000022
17,17.0,0.10180000000000022
18,18.0,0.10180000000000022
19,19.0,0.10180000000000022
20,20.0,0.10180000000000022
21,21.0,0.10180000000000022
22,22.0,0.10180000000000022
23,23.0,0.10180000000000022
24,24.0,0.10180000000000022
