,Time,Acc.
0,0.0,67.9364
1,1.0,67.7325
2,2.0,66.49050000000003
3,3.0,64.48320000000001
4,4.0,58.59309999999999
5,5.0,44.17059999999999
6,6.0,23.7769
7,7.0,4.071300000000001
8,8.0,1.0013999999999998
9,9.0,0.2693999999999985
10,10.0,0.14639999999999986
11,11.0,0.11680000000000024
12,12.0,0.10790000000000022
13,13.0,0.09560000000000013
14,14.0,0.09560000000000013
15,15.0,0.09560000000000013
16,16.0,0.09560000000000013
17,17.0,0.09560000000000013
18,18.0,0.09560000000000013
19,19.0,0.09560000000000013
20,20.0,0.09560000000000013
21,21.0,0.09560000000000013
22,22.0,0.09560000000000013
23,23.0,0.09560000000000013
24,24.0,0.09560000000000013
