,Time,Acc.
0,0.0,75.63270000000001
1,1.0,75.44800000000001
2,2.0,73.80359999999999
3,3.0,69.3344
4,4.0,61.04849999999999
5,5.0,41.1802
6,6.0,13.0398
7,7.0,1.823599999999999
8,8.0,0.23179999999999978
9,9.0,0.23179999999999978
10,10.0,0.23179999999999978
11,11.0,0.23179999999999978
12,12.0,0.23179999999999978
13,13.0,0.23179999999999978
14,14.0,0.23179999999999978
15,15.0,0.23179999999999978
16,16.0,0.23179999999999978
17,17.0,0.23179999999999978
18,18.0,0.23179999999999978
19,19.0,0.23179999999999978
20,20.0,0.23179999999999978
21,21.0,0.23179999999999978
22,22.0,0.23179999999999978
23,23.0,0.23179999999999978
24,24.0,0.23179999999999978
