,Time,Acc.
0,0.0,67.91220000000001
1,1.0,67.85889999999999
2,2.0,67.4383
3,3.0,66.5285
4,4.0,60.97860000000001
5,5.0,49.57940000000001
6,6.0,19.031799999999997
7,7.0,2.839900000000001
8,8.0,0.4133999999999993
9,9.0,0.1587000000000005
10,10.0,0.12809999999999988
11,11.0,0.10549999999999948
12,12.0,0.10469999999999924
13,13.0,0.09559999999999957
14,14.0,0.10219999999999951
15,15.0,0.09840000000000015
16,16.0,0.10140000000000093
17,17.0,0.10039999999999938
18,18.0,0.09699999999999986
19,19.0,0.09699999999999986
20,20.0,0.09699999999999986
21,21.0,0.09699999999999986
22,22.0,0.09699999999999986
23,23.0,0.09699999999999986
24,24.0,0.09699999999999986
