,Time,Acc.
0,0.0,75.66
1,1.0,75.44609999999999
2,2.0,73.53999999999999
3,3.0,69.41380000000001
4,4.0,60.35519999999999
5,5.0,27.69860000000001
6,6.0,4.501400000000001
7,7.0,0.5603999999999988
8,8.0,0.15200000000000047
9,9.0,0.13100000000000056
10,10.0,0.10759999999999825
11,11.0,0.09960000000000024
12,12.0,0.0991000000000003
13,13.0,0.0991000000000003
14,14.0,0.0991000000000003
15,15.0,0.0991000000000003
16,16.0,0.0991000000000003
17,17.0,0.0991000000000003
18,18.0,0.0991000000000003
19,19.0,0.0991000000000003
20,20.0,0.0991000000000003
21,21.0,0.0991000000000003
22,22.0,0.0991000000000003
23,23.0,0.0991000000000003
24,24.0,0.0991000000000003
