,Time,Acc.
0,0.0,72.4716
1,1.0,72.3331
2,2.0,71.2342
3,3.0,69.25219999999999
4,4.0,64.58829999999999
5,5.0,51.87389999999999
6,6.0,20.455800000000004
7,7.0,1.096600000000001
8,8.0,0.21219999999999964
9,9.0,0.11870000000000103
10,10.0,0.11870000000000103
11,11.0,0.11870000000000103
12,12.0,0.11870000000000103
13,13.0,0.11870000000000103
14,14.0,0.11870000000000103
15,15.0,0.11870000000000103
16,16.0,0.11870000000000103
17,17.0,0.11870000000000103
18,18.0,0.11870000000000103
19,19.0,0.11870000000000103
20,20.0,0.11870000000000103
21,21.0,0.11870000000000103
22,22.0,0.11870000000000103
23,23.0,0.11870000000000103
24,24.0,0.11870000000000103
